지역명,규모구분,연도,월,분양가격(제곱미터)
울산,전용면적 60제곱미터초과 85제곱미터이하,2020,10,4163
울산,전용면적 85제곱미터초과 102제곱미터이하,2020,10,
울산,전용면적 102제곱미터초과,2020,10,4530
세종,모든면적,2020,10,3424
세종,전용면적 60제곱미터이하,2020,10,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020,10,
세종,전용면적 85제곱미터초과 102제곱미터이하,2020,10,
세종,전용면적 102제곱미터초과,2020,10,3424
강원,모든면적,2020,10,3128
강원,전용면적 60제곱미터이하,2020,10,3355
강원,전용면적 60제곱미터초과 85제곱미터이하,2020,10,3208
강원,전용면적 85제곱미터초과 102제곱미터이하,2020,10,2743
강원,전용면적 102제곱미터초과,2020,10,3936
충북,모든면적,2020,10,2392
충북,전용면적 60제곱미터이하,2020,10,2386
충북,전용면적 60제곱미터초과 85제곱미터이하,2020,10,2399
충북,전용면적 85제곱미터초과 102제곱미터이하,2020,10,
충북,전용면적 102제곱미터초과,2020,10,2818
충남,모든면적,2020,10,2691
충남,전용면적 60제곱미터이하,2020,10,2582
충남,전용면적 60제곱미터초과 85제곱미터이하,2020,10,2719
충남,전용면적 85제곱미터초과 102제곱미터이하,2020,10,2954
충남,전용면적 102제곱미터초과,2020,10,
전북,모든면적,2020,10,2572
전북,전용면적 60제곱미터이하,2020,10,2478
전북,전용면적 60제곱미터초과 85제곱미터이하,2020,10,2583
전북,전용면적 85제곱미터초과 102제곱미터이하,2020,10,2409
전북,전용면적 102제곱미터초과,2020,10,2562
전남,모든면적,2020,10,2718
전남,전용면적 60제곱미터이하,2020,10,2660
전남,전용면적 60제곱미터초과 85제곱미터이하,2020,10,2699
전남,전용면적 85제곱미터초과 102제곱미터이하,2020,10,3021
전남,전용면적 102제곱미터초과,2020,10,3873
경북,모든면적,2020,10,3065
경북,전용면적 60제곱미터이하,2020,10,3475
경북,전용면적 60제곱미터초과 85제곱미터이하,2020,10,3085
경북,전용면적 85제곱미터초과 102제곱미터이하,2020,10,3209
경북,전용면적 102제곱미터초과,2020,10,
경남,모든면적,2020,10,3107
경남,전용면적 60제곱미터이하,2020,10,2966
경남,전용면적 60제곱미터초과 85제곱미터이하,2020,10,3106
경남,전용면적 85제곱미터초과 102제곱미터이하,2020,10,4720
경남,전용면적 102제곱미터초과,2020,10,3166
제주,모든면적,2020,10,4648
제주,전용면적 60제곱미터이하,2020,10,4363
제주,전용면적 60제곱미터초과 85제곱미터이하,2020,10,4660
제주,전용면적 85제곱미터초과 102제곱미터이하,2020,10,
제주,전용면적 102제곱미터초과,2020,10,
서울,모든면적,2020,11,8234
서울,전용면적 60제곱미터이하,2020,11,8436
서울,전용면적 60제곱미터초과 85제곱미터이하,2020,11,8182
서울,전용면적 85제곱미터초과 102제곱미터이하,2020,11,9938
서울,전용면적 102제곱미터초과,2020,11,8677
인천,모든면적,2020,11,4769
인천,전용면적 60제곱미터이하,2020,11,4626
인천,전용면적 60제곱미터초과 85제곱미터이하,2020,11,4712
인천,전용면적 85제곱미터초과 102제곱미터이하,2020,11,4999
인천,전용면적 102제곱미터초과,2020,11,4885
경기,모든면적,2020,11,4339
경기,전용면적 60제곱미터이하,2020,11,4129
경기,전용면적 60제곱미터초과 85제곱미터이하,2020,11,4356
경기,전용면적 85제곱미터초과 102제곱미터이하,2020,11,4577
경기,전용면적 102제곱미터초과,2020,11,5272
부산,모든면적,2020,11,4112
부산,전용면적 60제곱미터이하,2020,11,4118
부산,전용면적 60제곱미터초과 85제곱미터이하,2020,11,4100
부산,전용면적 85제곱미터초과 102제곱미터이하,2020,11,3799
부산,전용면적 102제곱미터초과,2020,11,3947
대구,모든면적,2020,11,4684
대구,전용면적 60제곱미터이하,2020,11,4623
대구,전용면적 60제곱미터초과 85제곱미터이하,2020,11,4675
대구,전용면적 85제곱미터초과 102제곱미터이하,2020,11,4898
대구,전용면적 102제곱미터초과,2020,11,4875
광주,모든면적,2020,11,3745
광주,전용면적 60제곱미터이하,2020,11,4031
광주,전용면적 60제곱미터초과 85제곱미터이하,2020,11,3734
광주,전용면적 85제곱미터초과 102제곱미터이하,2020,11,4610
광주,전용면적 102제곱미터초과,2020,11,4502
대전,모든면적,2020,11,3206
대전,전용면적 60제곱미터이하,2020,11,3061
대전,전용면적 60제곱미터초과 85제곱미터이하,2020,11,3228
대전,전용면적 85제곱미터초과 102제곱미터이하,2020,11,
대전,전용면적 102제곱미터초과,2020,11,
울산,모든면적,2020,11,4183
울산,전용면적 60제곱미터이하,2020,11,4240
울산,전용면적 60제곱미터초과 85제곱미터이하,2020,11,4163
울산,전용면적 85제곱미터초과 102제곱미터이하,2020,11,
울산,전용면적 102제곱미터초과,2020,11,4530
세종,모든면적,2020,11,3424
세종,전용면적 60제곱미터이하,2020,11,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020,11,
세종,전용면적 85제곱미터초과 102제곱미터이하,2020,11,
세종,전용면적 102제곱미터초과,2020,11,3424
강원,모든면적,2020,11,3150
강원,전용면적 60제곱미터이하,2020,11,3591
강원,전용면적 60제곱미터초과 85제곱미터이하,2020,11,2916
강원,전용면적 85제곱미터초과 102제곱미터이하,2020,11,2743
강원,전용면적 102제곱미터초과,2020,11,3936
충북,모든면적,2020,11,2448
충북,전용면적 60제곱미터이하,2020,11,2431
충북,전용면적 60제곱미터초과 85제곱미터이하,2020,11,2466
충북,전용면적 85제곱미터초과 102제곱미터이하,2020,11,
충북,전용면적 102제곱미터초과,2020,11,2798
충남,모든면적,2020,11,2782
충남,전용면적 60제곱미터이하,2020,11,2755
충남,전용면적 60제곱미터초과 85제곱미터이하,2020,11,2805
충남,전용면적 85제곱미터초과 102제곱미터이하,2020,11,2954
충남,전용면적 102제곱미터초과,2020,11,
전북,모든면적,2020,11,2630
전북,전용면적 60제곱미터이하,2020,11,2548
전북,전용면적 60제곱미터초과 85제곱미터이하,2020,11,2593
전북,전용면적 85제곱미터초과 102제곱미터이하,2020,11,2409
전북,전용면적 102제곱미터초과,2020,11,2562
전남,모든면적,2020,11,2759
전남,전용면적 60제곱미터이하,2020,11,2660
전남,전용면적 60제곱미터초과 85제곱미터이하,2020,11,2697
전남,전용면적 85제곱미터초과 102제곱미터이하,2020,11,3021
전남,전용면적 102제곱미터초과,2020,11,3587
경북,모든면적,2020,11,3173
경북,전용면적 60제곱미터이하,2020,11,3212
경북,전용면적 60제곱미터초과 85제곱미터이하,2020,11,3179
경북,전용면적 85제곱미터초과 102제곱미터이하,2020,11,3944
경북,전용면적 102제곱미터초과,2020,11,3991
경남,모든면적,2020,11,3113
경남,전용면적 60제곱미터이하,2020,11,3069
경남,전용면적 60제곱미터초과 85제곱미터이하,2020,11,3108
경남,전용면적 85제곱미터초과 102제곱미터이하,2020,11,4720
경남,전용면적 102제곱미터초과,2020,11,3166
제주,모든면적,2020,11,4648
제주,전용면적 60제곱미터이하,2020,11,4363
제주,전용면적 60제곱미터초과 85제곱미터이하,2020,11,4660
제주,전용면적 85제곱미터초과 102제곱미터이하,2020,11,
제주,전용면적 102제곱미터초과,2020,11,
서울,모든면적,2020,12,8566
서울,전용면적 60제곱미터이하,2020,12,8691
서울,전용면적 60제곱미터초과 85제곱미터이하,2020,12,7892
서울,전용면적 85제곱미터초과 102제곱미터이하,2020,12,9769
서울,전용면적 102제곱미터초과,2020,12,9481
인천,모든면적,2020,12,4752
인천,전용면적 60제곱미터이하,2020,12,4710
인천,전용면적 60제곱미터초과 85제곱미터이하,2020,12,4664
인천,전용면적 85제곱미터초과 102제곱미터이하,2020,12,5097
인천,전용면적 102제곱미터초과,2020,12,4918
경기,모든면적,2020,12,4386
경기,전용면적 60제곱미터이하,2020,12,4051
경기,전용면적 60제곱미터초과 85제곱미터이하,2020,12,4403
경기,전용면적 85제곱미터초과 102제곱미터이하,2020,12,4610
경기,전용면적 102제곱미터초과,2020,12,5380
부산,모든면적,2020,12,4256
부산,전용면적 60제곱미터이하,2020,12,4293
부산,전용면적 60제곱미터초과 85제곱미터이하,2020,12,4221
부산,전용면적 85제곱미터초과 102제곱미터이하,2020,12,3842
부산,전용면적 102제곱미터초과,2020,12,3947
대구,모든면적,2020,12,4644
대구,전용면적 60제곱미터이하,2020,12,4634
대구,전용면적 60제곱미터초과 85제곱미터이하,2020,12,4654
대구,전용면적 85제곱미터초과 102제곱미터이하,2020,12,4867
대구,전용면적 102제곱미터초과,2020,12,4877
광주,모든면적,2020,12,3703
광주,전용면적 60제곱미터이하,2020,12,3521
광주,전용면적 60제곱미터초과 85제곱미터이하,2020,12,3702
광주,전용면적 85제곱미터초과 102제곱미터이하,2020,12,4610
광주,전용면적 102제곱미터초과,2020,12,4420
대전,모든면적,2020,12,3206
대전,전용면적 60제곱미터이하,2020,12,3061
대전,전용면적 60제곱미터초과 85제곱미터이하,2020,12,3228
대전,전용면적 85제곱미터초과 102제곱미터이하,2020,12,
대전,전용면적 102제곱미터초과,2020,12,
울산,모든면적,2020,12,4190
울산,전용면적 60제곱미터이하,2020,12,4242
울산,전용면적 60제곱미터초과 85제곱미터이하,2020,12,4637
울산,전용면적 85제곱미터초과 102제곱미터이하,2020,12,
울산,전용면적 102제곱미터초과,2020,12,4530
세종,모든면적,2020,12,3424
세종,전용면적 60제곱미터이하,2020,12,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020,12,
세종,전용면적 85제곱미터초과 102제곱미터이하,2020,12,
세종,전용면적 102제곱미터초과,2020,12,3424
강원,모든면적,2020,12,3138
강원,전용면적 60제곱미터이하,2020,12,3587
강원,전용면적 60제곱미터초과 85제곱미터이하,2020,12,3045
강원,전용면적 85제곱미터초과 102제곱미터이하,2020,12,2880
강원,전용면적 102제곱미터초과,2020,12,4273
충북,모든면적,2020,12,2584
충북,전용면적 60제곱미터이하,2020,12,2591
충북,전용면적 60제곱미터초과 85제곱미터이하,2020,12,2605
충북,전용면적 85제곱미터초과 102제곱미터이하,2020,12,2706
충북,전용면적 102제곱미터초과,2020,12,2797
충남,모든면적,2020,12,2761
충남,전용면적 60제곱미터이하,2020,12,2671
충남,전용면적 60제곱미터초과 85제곱미터이하,2020,12,2786
충남,전용면적 85제곱미터초과 102제곱미터이하,2020,12,2954
충남,전용면적 102제곱미터초과,2020,12,
전북,모든면적,2020,12,2670
전북,전용면적 60제곱미터이하,2020,12,2548
전북,전용면적 60제곱미터초과 85제곱미터이하,2020,12,2642
전북,전용면적 85제곱미터초과 102제곱미터이하,2020,12,2409
전북,전용면적 102제곱미터초과,2020,12,2615
전남,모든면적,2020,12,2831
전남,전용면적 60제곱미터이하,2020,12,2660
전남,전용면적 60제곱미터초과 85제곱미터이하,2020,12,2832
전남,전용면적 85제곱미터초과 102제곱미터이하,2020,12,3021
전남,전용면적 102제곱미터초과,2020,12,3312
경북,모든면적,2020,12,3135
경북,전용면적 60제곱미터이하,2020,12,3178
경북,전용면적 60제곱미터초과 85제곱미터이하,2020,12,3132
경북,전용면적 85제곱미터초과 102제곱미터이하,2020,12,3918
경북,전용면적 102제곱미터초과,2020,12,3730
경남,모든면적,2020,12,2988
경남,전용면적 60제곱미터이하,2020,12,2940
경남,전용면적 60제곱미터초과 85제곱미터이하,2020,12,2973
경남,전용면적 85제곱미터초과 102제곱미터이하,2020,12,4720
경남,전용면적 102제곱미터초과,2020,12,3166
제주,모든면적,2020,12,4648
제주,전용면적 60제곱미터이하,2020,12,4363
제주,전용면적 60제곱미터초과 85제곱미터이하,2020,12,4660
제주,전용면적 85제곱미터초과 102제곱미터이하,2020,12,
제주,전용면적 102제곱미터초과,2020,12,
서울,모든면적,2021,1,8566
서울,전용면적 60제곱미터이하,2021,1,8691
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,1,7892
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,1,9769
서울,전용면적 102제곱미터초과,2021,1,9481
인천,모든면적,2021,1,4728
인천,전용면적 60제곱미터이하,2021,1,4710
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,1,4647
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,1,4617
인천,전용면적 102제곱미터초과,2021,1,4918
경기,모든면적,2021,1,4368
경기,전용면적 60제곱미터이하,2021,1,4056
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,1,4379
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,1,4539
경기,전용면적 102제곱미터초과,2021,1,5118
부산,모든면적,2021,1,4254
부산,전용면적 60제곱미터이하,2021,1,4293
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,1,4218
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,1,3842
부산,전용면적 102제곱미터초과,2021,1,3947
대구,모든면적,2021,1,4653
대구,전용면적 60제곱미터이하,2021,1,4636
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,1,4664
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,1,4867
대구,전용면적 102제곱미터초과,2021,1,4877
광주,모든면적,2021,1,3911
광주,전용면적 60제곱미터이하,2021,1,3521
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,1,3910
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,1,4610
광주,전용면적 102제곱미터초과,2021,1,4420
대전,모든면적,2021,1,3206
대전,전용면적 60제곱미터이하,2021,1,3061
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,1,3228
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,1,
대전,전용면적 102제곱미터초과,2021,1,
울산,모든면적,2021,1,4178
울산,전용면적 60제곱미터이하,2021,1,4242
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,1,4618
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,1,
